popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,movie_length,rating
0.386432,The Borrowers,86,Action,78,5.8,1997,39395349.3110908,0.0,short,medium
0.378662,Money Talks,97,Comedy,36,6.1,1997,0.0,0.0,medium,m_high
0.37438,The Man Who Knew Too Little,97,Crime,64,6.5,1997,27169206.42144189,18749136.5286584,medium,m_high
0.364359,Turbulence,100,Crime,23,5.3,1997,74715317.65896529,15576225.585920902,medium,low
0.219814,Bent,105,Romance,20,6.3,1997,0.0,0.0,long,m_high
0.345909,Steel,97,Adventure,19,4.3,1997,21735365.1371535,2290946.88080529,medium,low
0.318336,Mrs Brown,105,Romance,19,5.8,1997,0.0,0.0,long,medium
0.303573,The Butcher Boy,110,Foreign,12,6.5,1997,0.0,0.0,long,m_high
0.05639,Playing God,94,Thriller,15,5.7,1997,16301523.8528651,5433841.28428838,medium,medium
0.339896,The Odyssey,176,Fantasy,26,6.5,1997,0.0,0.0,v_long,m_high
0.26468,Excess Baggage,101,Romance,29,5.4,1997,0.0,0.0,long,low
0.261797,Nowhere,82,Comedy,11,5.9,1997,0.0,37159.3236226061,short,medium
0.25871,The Spanish Prisoner,110,Mystery,23,7.1,1997,0.0,0.0,long,high
0.245162,Midnight in the Garden of Good and Evil,155,Mystery,76,6.4,1997,47546111.2375233,34104492.7678968,v_long,m_high
0.23585,A Simple Wish,86,Comedy,24,5.8,1997,0.0,0.0,short,medium
0.225904,The 6th Man,107,Comedy,12,4.4,1997,0.0,0.0,long,low
0.22136,Amistad,155,Mystery,167,6.6,1997,48904571.5585954,100526063.759335,v_long,m_high
0.21055,The Lost World: Jurassic Park,129,Science Fiction,1655,6.1,1997,99167603.438263,311188651.422477,v_long,m_high
0.206863,Switchback,118,Mystery,20,5.7,1997,50263031.8796675,8805804.70095194,v_long,medium
0.195606,"O Que Ã‰ Isso, Companheiro?",110,Foreign,14,7.1,1997,0.0,422106.224804806,long,high
0.171007,She's So Lovely,100,Thriller,12,5.1,1997,24452285.7792977,0.0,medium,low
0.17021,Tower of Terror,89,Family,22,5.8,1997,0.0,0.0,short,medium
0.276219,RocketMan,95,Science Fiction,18,5.2,1997,21735365.1371535,0.0,medium,low
0.156333,Cinderella,88,Music,16,5.2,1997,0.0,0.0,short,low
0.148760999999999,McHale's Navy,108,Romance,14,4.7,1997,0.0,6153611.97618619,long,low
0.147816,Kull the Conqueror,95,Action,20,5.7,1997,0.0,0.0,medium,medium
0.14365799999999898,Toothless,92,Romance,13,5.5,1997,0.0,0.0,medium,medium
0.143585,Leave it to Beaver,84,Drama,13,5.7,1997,0.0,0.0,short,medium
0.041454000000000005,Jack Frost,89,Comedy,15,6.0,1997,0.0,0.0,short,medium
6.1127660000000015,Frozen,102,Family,3369,7.5,2013,140405002.911063,1192711491.11985,long,high
5.242753,Gravity,91,Drama,3775,7.4,2013,98283502.0377446,670567465.539932,short,high
5.1119,Thor: The Dark World,112,Fantasy,3025,6.8,2013,159125669.965872,449076041.47750896,long,high
4.946136,Iron Man 3,130,Science Fiction,6882,6.9,2013,187206670.548084,1137692372.63862,v_long,high
4.921275,The Hunger Games: Catching Fire,146,Action,4269,7.4,2013,121684335.856255,793216614.966424,v_long,high
4.877927,The Wolf of Wall Street,180,Comedy,4027,7.9,2013,93603335.2740424,366925723.881393,v_long,high
4.705208,Pacific Rim,131,Adventure,3590,6.7,2013,168486003.493276,381529914.68992,v_long,high
4.4059230000000005,Oblivion,126,Adventure,3729,6.3,2013,112324002.32885,267863327.89809904,v_long,m_high
3.97246,Man of Steel,143,Fantasy,4729,6.5,2013,210607504.366595,620445512.562503,v_long,m_high
3.951582,Her,126,Drama,2422,7.8,2013,21528767.1130297,44322350.2299834,v_long,high
3.928789,Despicable Me 2,98,Family,3436,7.0,2013,71138534.8082722,908665501.929164,medium,high
3.877342,Star Trek Into Darkness,132,Science Fiction,3363,7.4,2013,177846337.02068,437469458.167733,v_long,high
3.518275,Riddick,119,Thriller,1530,6.2,2013,35569267.4041361,92046987.9382742,v_long,m_high
2.951594,Elysium,109,Drama,2366,6.5,2013,107643835.565148,267837238.776492,long,m_high
2.811403,The Purge,86,Thriller,1522,5.8,2013,2808100.05822127,83614574.2265088,short,medium
2.604638,World War Z,116,Horror,3822,6.7,2013,187206670.548084,497843379.155286,v_long,high
2.497001,The Secret Life of Walter Mitty,114,Drama,2221,7.0,2013,84243001.74663821,176099064.153853,v_long,high
2.476989,Ender's Game,114,Adventure,1608,6.6,2013,102963668.801446,117506997.785345,v_long,m_high
2.196946,2 Guns,109,Drama,1185,6.6,2013,57098034.51716589,123500625.270279,long,m_high
2.195536,About Time,123,Science Fiction,1329,7.7,2013,0.0,81528925.30266629,v_long,high
2.1092470000000003,G.I. Joe: Retaliation,110,Science Fiction,2615,5.4,2013,121684335.856255,348088599.30097,long,low
2.032753,Percy Jackson: Sea of Monsters,106,Fantasy,1039,5.9,2013,84243001.74663821,163411533.61576498,long,medium
2.032167,Prisoners,153,Crime,1826,7.8,2013,43057534.2260595,114314652.29169,v_long,high
2.025335,The World's End,109,Science Fiction,1143,6.6,2013,18720667.0548084,0.0,long,m_high
1.999054,Warm Bodies,97,Romance,1964,6.4,2013,32761167.3459148,109497801.257654,medium,m_high
1.92107,Hansel & Gretel: Witch Hunters,88,Action,2564,5.7,2013,46801667.63702121,210423550.411948,short,medium
1.91745,47 Ronin,118,Fantasy,940,5.8,2013,163805836.729574,141305911.61224198,v_long,medium
1.875017,The Mortal Instruments: City of Bones,130,Drama,1020,6.2,2013,56162001.1644254,84772254.660978,v_long,m_high
1.874575,Epic,102,Family,857,6.4,2013,93603335.2740424,251256282.187846,long,m_high
1.821423,Lone Survivor,121,Thriller,1101,7.4,2013,37441334.1096169,139745661.953426,v_long,high
1.68986899999999,R.I.P.D.,96,Comedy,876,5.3,2013,121684335.856255,57705052.14641801,medium,low
1.675461,RED 2,116,Crime,1109,6.3,2013,78626801.63019559,0.0,v_long,m_high
1.653164,Planes,91,Adventure,427,5.7,2013,46801667.63702121,205729564.987859,short,medium
1.483329,The Family,111,Action,710,6.1,2013,28081000.5822127,34534225.1235096,long,m_high
1.432796,The Croods,98,Comedy,1755,6.8,2013,126364502.619957,547746993.928887,medium,high
1.40572,Captain Phillips,134,Thriller,1729,7.7,2013,51481834.40072329,88923168.51034029,v_long,high
1.388168,The Counselor,117,Drama,497,4.9,2013,23400833.818510603,66467104.97988461,v_long,low
1.375772,White House Down,131,Thriller,1371,6.4,2013,140405002.911063,192230115.375471,v_long,m_high
1.366699,Begin Again,104,Romance,880,7.2,2013,7488266.82192339,59405226.623035,long,high
1.3317,Jack the Giant Slayer,114,Fantasy,2186,5.5,2013,182526503.784382,185042189.831308,v_long,medium
1.321896,Runner Runner,91,Drama,413,5.5,2013,28081000.5822127,58611269.0927403,short,medium
1.319947,Bullet to the Head,92,Thriller,347,5.2,2013,51481834.40072329,8882796.45580331,medium,low
1.316881,What If,93,Romance,482,6.7,2013,10296366.8801446,7345053.71895411,medium,high
1.28446,After Earth,100,Adventure,1792,5.1,2013,121684335.856255,228245299.7085189,medium,low
1.275381,The Heat,117,Crime,1166,6.6,2013,40249434.1678382,148524324.69873703,v_long,m_high
1.261132,Saving Mr. Banks,125,History,811,7.3,2013,32761167.3459148,105345480.550162,v_long,high
1.251506,Kick-Ass 2,103,Crime,1479,6.3,2013,26208933.8767318,27144967.229472306,long,m_high
1.21451,The Lone Ranger,149,Western,1607,6.0,2013,238688504.948808,83578333.8231908,v_long,medium
1.212556,Gangster Squad,113,Action,1352,6.1,2013,56162001.1644254,98471553.9464102,long,m_high
1.191537,The Last Stand,107,Thriller,953,5.7,2013,28081000.5822127,0.0,long,medium
1.188033,Stoker,99,Thriller,594,6.3,2013,11232400.232885,11304887.5917546,medium,m_high
1.138355,Kill Your Darlings,104,Thriller,270,6.7,2013,964174.259457213,0.0,long,high
1.134425,All Is Lost,106,Drama,463,6.5,2013,8424300.17466382,5717965.66255248,long,m_high
1.116296,The Spectacular Now,95,Romance,669,6.8,2013,2340083.38185106,6416144.51606139,medium,high
1.114792,Trance,101,Drama,666,6.4,2013,18720667.0548084,22709637.773813106,long,m_high
1.099023,Saving Santa,83,Family,23,5.2,2013,7020250.14555318,0.0,short,low
1.094958,Oz: The Great and Powerful,130,Family,2855,5.6,2013,187206670.548084,460405366.092004,v_long,medium
1.07557,Pain & Gain,130,Action,1143,6.1,2013,23400833.818510603,80662946.55811171,v_long,m_high
1.06823,Closed Circuit,96,Crime,113,5.7,2013,0.0,5382567.12763189,medium,medium
1.06549,The Host,125,Romance,1399,6.0,2013,41185467.5205786,59276372.2716967,v_long,medium
1.064357,Oldboy,104,Mystery,403,6.0,2013,28081000.5822127,4550078.72040496,long,medium
1.049952,The Colony,95,Horror,304,5.2,2013,14976533.643846698,0.0,medium,low
1.047604,The Physician,155,History,253,7.2,2013,29953067.2876935,53619956.41828711,v_long,high
1.047374,Admission,107,Romance,230,5.4,2013,12168433.5856255,16848600.3493276,long,low
1.002527,Escape from Planet Earth,89,Adventure,242,5.8,2013,37441334.1096169,69825881.8838232,short,medium
0.971052,Tarzan,94,Adventure,161,5.5,2013,0.0,0.0,medium,medium
0.968034,Machete Kills,107,Thriller,399,5.2,2013,11232400.232885,14048139.259298,long,low
0.932599,Cloudy with a Chance of Meatballs 2,95,Comedy,637,6.4,2013,73010601.51375309,232496289.563789,medium,m_high
0.926614,Zulu,110,Thriller,122,6.8,2013,14976533.643846698,0.0,long,high
0.916811,The Last Days on Mars,98,Horror,167,5.1,2013,0.0,0.0,medium,low
0.890458,Only God Forgives,90,Crime,562,5.3,2013,4492960.09315403,9676139.01218528,short,low
0.886993,Side Effects,106,Drama,987,6.3,2013,28081000.5822127,59319014.20711421,long,m_high
0.8797309999999989,Cold Comes the Night,90,Thriller,53,5.6,2013,0.0,15885.4220293577,short,medium
0.8736879999999989,La migliore offerta,124,Crime,389,7.7,2013,12636450.2619957,18024139.3641338,v_long,high
0.8444659999999989,Broken City,109,Drama,438,5.7,2013,52417867.7534637,18440946.5918089,long,medium
0.816581,Walking With Dinosaurs,87,Adventure,92,5.0,2013,74882668.21923392,118451761.521166,short,low
0.794369,Welcome to the Punch,99,Crime,198,5.5,2013,7956283.49829361,9123.51708916092,medium,medium
0.787443,Beautiful Creatures,124,Romance,650,5.5,2013,56162001.1644254,56210804.07137061,v_long,medium
0.782462,The Smurfs 2,105,Comedy,498,5.5,2013,98283502.0377446,325209978.489953,long,medium
0.74452,The Adventurer: The Curse of the Midas Box,99,Family,49,5.2,2013,23400833.818510603,5989.67742418597,medium,low
0.744185,Blood Ties,128,Drama,125,5.8,2013,23868850.49488081,2260962.35461061,v_long,medium
0.734349,The Wolverine,126,Adventure,2986,6.4,2013,112324002.32885,388866326.012928,v_long,m_high
0.732485,Free Birds,91,Family,185,5.8,2013,51481834.40072329,102963668.801446,short,medium
0.72458,Horns,120,Drama,568,6.2,2013,0.0,0.0,v_long,m_high
0.703657,Dom Hemingway,93,Drama,135,5.9,2013,0.0,490023.756526492,medium,medium
0.675678,Ambushed,93,Drama,12,3.3,2013,0.0,0.0,medium,low
0.674516,All Cheerleaders Die,89,Comedy,76,5.0,2013,0.0,0.0,short,low
0.662026,Words and Pictures,111,Romance,37,6.6,2013,0.0,3132208.15884111,long,m_high
0.660633,Filth,97,Comedy,370,6.6,2013,4680166.76370212,0.0,medium,m_high
0.643654,The Necessary Death of Charlie Countryman,108,Drama,180,6.5,2013,0.0,10904.7885594259,long,m_high
0.621046,The Returned,98,Drama,48,6.1,2013,0.0,0.0,medium,m_high
0.610322,Haunter,97,Thriller,110,5.8,2013,0.0,0.0,medium,medium
0.596009,Dark Skies,97,Horror,404,6.0,2013,3276116.73459148,23563999.4084269,medium,medium
0.5907720000000001,Iron Man & Hulk: Heroes United,71,Animation,37,5.7,2013,0.0,0.0,short,medium
0.568314,Night Train to Lisbon,111,Thriller,84,6.4,2013,7207456.81610127,0.0,long,m_high
0.565529,In Secret,101,Crime,31,5.3,2013,0.0,0.0,long,low
0.564287,Assault on Wall Street,99,Action,148,5.6,2013,0.0,0.0,medium,medium
0.5571550000000001,I Spit on Your Grave 2,106,Crime,162,5.9,2013,0.0,757.2509823670032,long,medium
0.551491,Evidence,93,Mystery,47,5.5,2013,0.0,0.0,medium,medium
0.547299,Minions: Training Wheels,4,Family,77,7.4,2013,0.0,0.0,short,high
0.546177,Devil's Knot,114,Thriller,124,5.6,2013,14040500.291106302,0.0,v_long,medium
0.544291,One Chance,103,Music,72,6.1,2013,0.0,10203169.7833457,long,m_high
0.5441600000000001,Out of the Furnace,116,Crime,469,6.4,2013,20592733.7602893,14414913.6322025,v_long,m_high
0.530366,The House of Magic,85,Animation,89,6.3,2013,31825133.9931744,0.0,short,m_high
0.522347,Fast & Furious 6,130,Crime,4368,6.6,2013,149765336.438467,738230644.234315,v_long,m_high
0.489972,Jug Face,81,Drama,29,5.2,2013,0.0,0.0,short,low
0.489233,Open Grave,102,Mystery,143,5.8,2013,0.0,0.0,long,medium
0.475987,Dead Man Down,118,Crime,480,5.7,2013,0.0,16918371.3394075,v_long,medium
0.470131,My Little Pony: Equestria Girls,72,Family,35,7.4,2013,0.0,0.0,short,high
0.466871,Hammer of the Gods,99,Adventure,79,4.3,2013,0.0,599.997379106612,medium,low
0.4654140000000001,Justice League: The Flashpoint Paradox,75,Animation,324,7.2,2013,3276116.73459148,0.0,short,high
0.461225,Remember Sunday,96,Drama,84,7.0,2013,0.0,0.0,medium,high
0.457857,Khumba,85,Family,51,5.8,2013,18720667.0548084,25448289.7734612,short,medium
0.451575,A Single Shot,116,Thriller,48,5.5,2013,0.0,17449.533761787,v_long,medium
0.443555,Rapture Palooza,85,Horror,53,4.7,2013,0.0,0.0,short,low
0.431837,Marvel One-Shot: Agent Carter,15,Science Fiction,136,7.5,2013,0.0,0.0,short,high
0.422826,We Are What We Are,105,Thriller,109,5.5,2013,0.0,76175.3302793685,long,medium
0.417739,Skinwalker Ranch,0,Science Fiction,27,4.3,2013,0.0,0.0,,low
0.413748,Dead in Tombstone,100,Horror,34,4.7,2013,4867373.4342502,0.0,medium,low
0.412492,The Sacrament,99,Thriller,69,5.4,2013,3744133.41096169,8631.163545619449,medium,low
0.400903,Cheap Thrills,85,Drama,81,6.0,2013,0.0,0.0,short,medium
0.393664,Ain't Them Bodies Saints,96,Crime,91,5.8,2013,0.0,965277.842780093,medium,medium
0.38618,When Calls the Heart,90,Comedy,15,6.4,2013,0.0,0.0,short,m_high
0.386062,The Lifeguard,98,Romance,91,5.2,2013,0.0,0.0,medium,low
0.38246,The Congress,122,Animation,88,6.2,2013,0.0,426658.042679376,v_long,m_high
0.3795,The Power of Few,96,Crime,22,4.7,2013,0.0,0.0,medium,low
0.373514,Wer,89,Thriller,44,5.4,2013,0.0,0.0,short,low
0.369478,Child of God,104,Thriller,17,5.0,2013,0.0,0.0,long,low
0.364794,LEGO Marvel Super Heroes: Maximum Overload,22,Comedy,26,7.1,2013,0.0,0.0,short,high
0.361298,Death Race: Inferno,105,Thriller,160,5.3,2013,6084216.79281276,0.0,long,low
0.534902,Superman: Unbound,75,Adventure,70,6.7,2013,0.0,2729255.16081989,short,high
0.354271,Legends of Oz: Dorothy's Return,88,Family,36,6.1,2013,65522334.6918297,17468279.7017423,short,m_high
0.425018,Enough Said,93,Romance,251,6.5,2013,0.0,23671227.6451834,medium,m_high
0.346246,Last Passenger,96,Mystery,41,6.0,2013,0.0,0.0,medium,medium
0.34598,Battle of the Damned,88,Adventure,25,4.0,2013,7488266.82192339,0.0,short,low
0.339265,Knights of Badassdom,86,Horror,86,5.4,2013,0.0,0.0,short,low
0.536513,The Haunting in Connecticut 2: Ghosts of Georgia,101,Thriller,108,5.6,2013,0.0,0.0,long,medium
0.328471,The Philosophers,100,Science Fiction,173,6.3,2013,0.0,0.0,medium,m_high
0.328083,Barbie: Mariposa and The Fairy Princess,75,Family,21,6.3,2013,0.0,0.0,short,m_high
0.326279,Angels Sing,87,Drama,12,5.4,2013,0.0,0.0,short,low
0.314497,Geography Club,79,Romance,33,6.4,2013,0.0,0.0,short,m_high
0.312975,The Young and Prodigious T.S. Spivet,105,Family,157,6.7,2013,30889100.640434004,8887439.181232901,long,high
0.301709,Patrick,96,Thriller,26,4.2,2013,0.0,0.0,medium,low
0.299109,Love and Honor,92,War,75,6.1,2013,0.0,0.0,medium,m_high
0.29648800000000003,Zombie Hunter,93,Science Fiction,23,3.5,2013,0.0,0.0,medium,low
0.292394,Frequencies,105,Romance,95,6.4,2013,0.0,0.0,long,m_high
0.291471,The Human Race,87,Action,33,5.1,2013,530730.91100382,0.0,short,low
0.28055,Alpha and Omega 2: A Howl-iday Adventure,45,Comedy,10,5.6,2013,0.0,0.0,short,medium
0.278764,The Smurfs: The Legend of Smurfy Hollow,22,Family,12,6.0,2013,0.0,0.0,short,medium
0.273681,Parkland,94,Thriller,86,5.8,2013,9360333.52740424,611839.137052131,medium,medium
0.26826300000000003,I Declare War,94,Drama,19,5.8,2013,0.0,0.0,medium,medium
0.264342,Hatchet III,89,Comedy,43,5.1,2013,0.0,0.0,short,low
0.260546,The Demented,92,Thriller,24,4.6,2013,0.0,0.0,medium,low
0.251933,The Wizards Return: Alex vs. Alex,60,Drama,96,6.3,2013,0.0,0.0,short,m_high
0.249031,How I Live Now,101,Thriller,169,6.4,2013,0.0,0.0,long,m_high
0.234543,Dirty Wars,87,War,40,7.1,2013,0.0,0.0,short,high
0.230594,Cottage Country,91,Crime,21,5.0,2013,0.0,0.0,short,low
0.70068,Teen Beach Movie,110,TV Movie,154,6.0,2013,0.0,0.0,long,medium
0.229398,Blue Caprice,93,Mystery,28,5.3,2013,0.0,0.0,medium,low
0.226483,Madly Madagascar,22,Family,29,6.2,2013,0.0,0.0,short,m_high
0.223863,Crazy Kind of Love,100,Romance,11,5.6,2013,0.0,0.0,medium,medium
0.22277600000000009,Hross Ã­ oss,85,Comedy,11,6.5,2013,9.36033352740424,10.2963668801446,short,m_high
0.222628,Sexy Evil Genius,85,Mystery,18,6.2,2013,0.0,0.0,short,m_high
0.280992,Test,89,Music,23,7.1,2013,0.0,0.0,short,high
0.213141,Forbidden Ground,95,Drama,25,6.0,2013,0.0,0.0,medium,medium
0.379547,A Field in England,90,Thriller,33,5.8,2013,0.0,30744.9515041119,short,medium
0.194655,Free Ride,86,Thriller,11,5.5,2013,0.0,0.0,short,medium
0.18767,ëª½íƒ€ì£¼,119,Crime,23,7.0,2013,0.0,0.0,v_long,high
0.187127,Proxy,122,Thriller,19,6.1,2013,0.0,0.0,v_long,m_high
0.18384,AE: Apocalypse Earth,87,Action,18,4.1,2013,936033.3527404241,0.0,short,low
0.051172,Non-Stop,90,Thriller,10,5.7,2013,0.0,0.0,short,medium
0.27066,Ninja: Shadow of a Tear,95,Thriller,60,6.1,2013,0.0,0.0,medium,m_high
0.065195,Hotel Inferno,80,Action,13,6.0,2013,0.0,0.0,short,medium
0.16821,Phineas and Ferb: Mission Marvel,44,Science Fiction,13,5.9,2013,0.0,0.0,short,medium
0.28222600000000003,Open Road,85,Thriller,11,5.9,2013,2808100.05822127,0.0,short,medium
0.06083300000000001,The Wicked,105,Thriller,21,4.2,2013,748826.6821923391,0.0,long,low
0.139629,Prisoners of the Sun,85,Adventure,11,3.5,2013,16.8486003493276,0.0,short,low
0.13913699999999898,Hellbenders,87,Thriller,11,5.7,2013,0.0,0.0,short,medium
0.13883299999999898,Dragonfyre,97,Fantasy,17,3.9,2013,0.0,0.0,medium,low
0.071589,SAGA - Curse of the Shadow,100,Adventure,20,4.8,2013,0.0,0.0,medium,low
0.134512,Lego Batman: The Movie - DC Super Heroes Unite,71,Family,52,6.2,2013,0.0,0.0,short,m_high
0.134357,The Contractor,87,Thriller,10,2.4,2013,0.0,0.0,short,low
0.133006,Sunshine on Leith,100,Comedy,30,6.6,2013,0.0,0.0,medium,m_high
0.131175,Mischief Night,87,Thriller,18,4.0,2013,0.0,0.0,short,low
0.165605,Top Gear: The Perfect Road Trip,84,Adventure,35,7.6,2013,0.0,0.0,short,high
0.154121,I'll Follow You Down,93,Mystery,31,5.8,2013,0.0,0.0,medium,medium
0.390247,Mystery Road,121,Mystery,22,6.1,2013,0.0,0.0,v_long,m_high
0.091023,Deep Dark Canyon,90,Thriller,12,5.2,2013,0.0,0.0,short,low
0.08672300000000001,Antarctica: A Year on Ice,92,Documentary,16,7.1,2013,936033.3527404241,0.0,medium,high
0.085503,The Appearing,92,Thriller,12,3.3,2013,936033.3527404241,0.0,medium,low
0.145356,Neverlake,86,Mystery,10,4.0,2013,217159.737835778,0.0,short,low
0.074251,Not Another Happy Ending,102,Drama,20,6.0,2013,0.0,0.0,long,medium
0.069606,Willow Creek,80,Thriller,57,5.2,2013,0.0,0.0,short,low
0.111367,Death Comes to Pemberley,180,Mystery,11,6.7,2013,0.0,0.0,v_long,high
0.064476,Les rencontres d'aprÃ¨s minuit,92,Comedy,12,5.8,2013,0.0,0.0,medium,medium
0.028875,Toy Story of Terror!,22,Family,167,7.3,2013,0.0,0.0,short,high
0.010213,A Viking Saga: The Darkest Day,82,Thriller,16,3.6,2013,0.0,0.0,short,low
0.035367,A Very Merry Mix-Up,90,Comedy,15,5.7,2013,0.0,0.0,short,medium
6.095293,Back to the Future,116,Science Fiction,3785,7.8,1985,38516154.993062,772572771.713735,v_long,high
1.746063,Mad Max Beyond Thunderdome,107,Drama,428,5.8,1985,24945338.480983604,73444670.0229779,long,medium
1.623978,A View to a Kill,131,Thriller,272,5.8,1985,60814981.56799261,308996785.928224,v_long,medium
1.613752,Legend,114,Fantasy,120,6.3,1985,50679151.3066605,31425355.1848319,v_long,m_high
